AnlyTxHack__Date_Reported__c,AnlyTxHack__Country_Code__c,AnlyTxHack__Country__c,AnlyTxHack__New_Cases__c,AnlyTxHack__Cumulative_Cases__c,AnlyTxHack__New_Deaths__c,AnlyTxHack__Cumulative_Deaths__c
2020-05-14,SY,Syrian Arab Republic,0,48,0,3
2020-05-15,SY,Syrian Arab Republic,0,48,0,3
2020-05-16,SY,Syrian Arab Republic,2,50,0,3
2020-05-17,SY,Syrian Arab Republic,1,51,0,3
2020-05-18,SY,Syrian Arab Republic,7,58,0,3
2020-05-19,SY,Syrian Arab Republic,0,58,0,3
2020-05-20,SY,Syrian Arab Republic,0,58,0,3
2020-05-21,SY,Syrian Arab Republic,0,58,0,3
2020-05-22,SY,Syrian Arab Republic,0,58,0,3
2020-05-23,SY,Syrian Arab Republic,1,59,1,4
2020-05-24,SY,Syrian Arab Republic,11,70,0,4
2020-05-25,SY,Syrian Arab Republic,16,86,0,4
2020-05-26,SY,Syrian Arab Republic,20,106,0,4
2020-05-27,SY,Syrian Arab Republic,15,121,0,4
2020-05-28,SY,Syrian Arab Republic,0,121,0,4
2020-05-29,SY,Syrian Arab Republic,1,122,0,4
2020-05-30,SY,Syrian Arab Republic,0,122,0,4
2020-05-31,SY,Syrian Arab Republic,0,122,0,4
2020-06-01,SY,Syrian Arab Republic,0,122,1,5
2020-06-02,SY,Syrian Arab Republic,1,123,0,5
2020-06-03,SY,Syrian Arab Republic,0,123,1,6
2020-06-04,SY,Syrian Arab Republic,0,123,0,6
2020-06-05,SY,Syrian Arab Republic,1,124,0,6
2020-06-06,SY,Syrian Arab Republic,0,124,0,6
2020-06-07,SY,Syrian Arab Republic,1,125,0,6
2020-06-08,SY,Syrian Arab Republic,16,141,0,6
2020-06-09,SY,Syrian Arab Republic,3,144,0,6
2020-06-10,SY,Syrian Arab Republic,2,146,0,6
2020-06-11,SY,Syrian Arab Republic,6,152,0,6
2020-06-12,SY,Syrian Arab Republic,12,164,0,6
2020-06-13,SY,Syrian Arab Republic,6,170,0,6
2020-06-14,SY,Syrian Arab Republic,0,170,0,6
2020-06-15,SY,Syrian Arab Republic,7,177,0,6
2020-06-16,SY,Syrian Arab Republic,0,177,0,6
2020-06-17,SY,Syrian Arab Republic,0,177,0,6
2020-06-18,SY,Syrian Arab Republic,1,178,1,7
2020-06-19,SY,Syrian Arab Republic,9,187,0,7
2020-06-20,SY,Syrian Arab Republic,0,187,0,7
2020-06-21,SY,Syrian Arab Republic,11,198,0,7
2020-06-22,SY,Syrian Arab Republic,6,204,0,7
2020-06-23,SY,Syrian Arab Republic,15,219,0,7
2020-06-24,SY,Syrian Arab Republic,12,231,0,7
2020-06-25,SY,Syrian Arab Republic,0,231,0,7
2020-06-26,SY,Syrian Arab Republic,11,242,0,7
2020-06-27,SY,Syrian Arab Republic,12,254,0,7
2020-06-28,SY,Syrian Arab Republic,2,256,2,9
2020-06-29,SY,Syrian Arab Republic,0,256,0,9
2020-06-30,SY,Syrian Arab Republic,13,269,0,9
2020-07-01,SY,Syrian Arab Republic,10,279,0,9
2020-07-02,SY,Syrian Arab Republic,14,293,0,9
2020-07-03,SY,Syrian Arab Republic,19,312,0,9
2020-07-04,SY,Syrian Arab Republic,16,328,1,10
2020-07-05,SY,Syrian Arab Republic,10,338,0,10
2020-07-06,SY,Syrian Arab Republic,20,358,3,13
2020-07-07,SY,Syrian Arab Republic,14,372,1,14
2020-07-08,SY,Syrian Arab Republic,0,372,0,14
2020-07-09,SY,Syrian Arab Republic,0,372,0,14
2020-07-10,SY,Syrian Arab Republic,0,372,0,14
2020-07-11,SY,Syrian Arab Republic,22,394,2,16
2020-07-12,SY,Syrian Arab Republic,0,394,0,16
2020-07-13,SY,Syrian Arab Republic,0,394,0,16
2020-07-14,SY,Syrian Arab Republic,23,417,3,19
2020-07-15,SY,Syrian Arab Republic,22,439,2,21
2020-07-16,SY,Syrian Arab Republic,19,458,1,22
2020-07-17,SY,Syrian Arab Republic,19,477,0,22
2020-07-18,SY,Syrian Arab Republic,19,496,3,25
2020-07-19,SY,Syrian Arab Republic,0,496,0,25
2020-07-20,SY,Syrian Arab Republic,0,496,0,25
2020-07-21,SY,Syrian Arab Republic,26,522,4,29
2020-07-22,SY,Syrian Arab Republic,18,540,2,31
2020-07-23,SY,Syrian Arab Republic,21,561,1,32
2020-07-24,SY,Syrian Arab Republic,23,584,3,35
2020-07-25,SY,Syrian Arab Republic,24,608,0,35
2020-07-26,SY,Syrian Arab Republic,19,627,1,36
2020-07-27,SY,Syrian Arab Republic,23,650,2,38
2020-07-28,SY,Syrian Arab Republic,24,674,2,40
2020-07-29,SY,Syrian Arab Republic,20,694,0,40
2020-07-30,SY,Syrian Arab Republic,23,717,0,40
2020-07-31,SY,Syrian Arab Republic,21,738,1,41
2020-08-01,SY,Syrian Arab Republic,19,757,2,43
2020-08-02,SY,Syrian Arab Republic,23,780,0,43
2020-08-03,SY,Syrian Arab Republic,29,809,1,44
2020-08-04,SY,Syrian Arab Republic,38,847,2,46
2020-08-05,SY,Syrian Arab Republic,45,892,0,46
2020-08-06,SY,Syrian Arab Republic,52,944,2,48
2020-08-07,SY,Syrian Arab Republic,55,999,0,48
2020-08-08,SY,Syrian Arab Republic,61,1060,0,48
2020-08-09,SY,Syrian Arab Republic,65,1125,2,50
2020-08-10,SY,Syrian Arab Republic,63,1188,2,52
2020-08-11,SY,Syrian Arab Republic,67,1255,0,52
2020-08-12,SY,Syrian Arab Republic,72,1327,1,53
2020-08-13,SY,Syrian Arab Republic,75,1402,0,53
2020-08-14,SY,Syrian Arab Republic,30,1432,2,55
2020-08-15,SY,Syrian Arab Republic,83,1515,3,58
2020-08-16,SY,Syrian Arab Republic,78,1593,2,60
2020-08-17,SY,Syrian Arab Republic,84,1677,4,64
2020-08-18,SY,Syrian Arab Republic,87,1764,4,68
2020-08-19,SY,Syrian Arab Republic,80,1844,5,73
2020-08-20,SY,Syrian Arab Republic,83,1927,5,78
2020-08-21,SY,Syrian Arab Republic,81,2008,4,82
2020-08-22,SY,Syrian Arab Republic,65,2073,1,83
2020-08-23,SY,Syrian Arab Republic,70,2143,2,85
2020-08-24,SY,Syrian Arab Republic,74,2217,4,89
2020-08-25,SY,Syrian Arab Republic,76,2293,3,92
2020-08-26,SY,Syrian Arab Republic,72,2365,3,95
2020-08-27,SY,Syrian Arab Republic,75,2440,3,98
2020-08-28,SY,Syrian Arab Republic,64,2504,2,100
2020-08-29,SY,Syrian Arab Republic,59,2563,3,103
2020-08-30,SY,Syrian Arab Republic,65,2628,3,106
2020-08-31,SY,Syrian Arab Republic,75,2703,3,109
2020-09-01,SY,Syrian Arab Republic,62,2765,3,112
2020-09-02,SY,Syrian Arab Republic,65,2830,4,116
2020-09-03,SY,Syrian Arab Republic,68,2898,4,120
2020-09-04,SY,Syrian Arab Republic,75,2973,4,124
2020-09-05,SY,Syrian Arab Republic,68,3041,3,127
2020-09-06,SY,Syrian Arab Republic,63,3104,3,130
2020-09-07,SY,Syrian Arab Republic,67,3171,4,134
2020-09-08,SY,Syrian Arab Republic,58,3229,3,137
2020-09-09,SY,Syrian Arab Republic,60,3289,3,140
2020-09-10,SY,Syrian Arab Republic,62,3351,3,143
2020-09-11,SY,Syrian Arab Republic,65,3416,4,147
2020-09-12,SY,Syrian Arab Republic,60,3476,3,150
2020-09-13,SY,Syrian Arab Republic,30,3506,2,152
2020-09-14,SY,Syrian Arab Republic,34,3540,3,155
2020-09-15,SY,Syrian Arab Republic,36,3576,2,157
2020-09-16,SY,Syrian Arab Republic,38,3614,3,160
2020-09-17,SY,Syrian Arab Republic,40,3654,3,163
2020-09-18,SY,Syrian Arab Republic,37,3691,2,165
2020-09-19,SY,Syrian Arab Republic,40,3731,3,168
2020-09-20,SY,Syrian Arab Republic,34,3765,2,170
2020-09-21,SY,Syrian Arab Republic,35,3800,2,172
2020-09-22,SY,Syrian Arab Republic,33,3833,3,175
2020-09-23,SY,Syrian Arab Republic,44,3877,3,178
2020-09-24,SY,Syrian Arab Republic,47,3924,3,181
2020-09-25,SY,Syrian Arab Republic,42,3966,2,183
2020-09-26,SY,Syrian Arab Republic,35,4001,2,185
2020-09-27,SY,Syrian Arab Republic,37,4038,3,188
2020-09-28,SY,Syrian Arab Republic,34,4072,4,192
2020-09-29,SY,Syrian Arab Republic,30,4102,2,194
2020-09-30,SY,Syrian Arab Republic,46,4148,3,197
2020-10-01,SY,Syrian Arab Republic,52,4200,3,200
2020-10-02,SY,Syrian Arab Republic,47,4247,2,202
2020-10-03,SY,Syrian Arab Republic,42,4289,1,203
2020-10-04,SY,Syrian Arab Republic,40,4329,1,204
2020-10-05,SY,Syrian Arab Republic,37,4366,1,205
2020-10-06,SY,Syrian Arab Republic,45,4411,2,207
2020-10-07,SY,Syrian Arab Republic,46,4457,2,209
2020-10-08,SY,Syrian Arab Republic,47,4504,3,212
2020-10-09,SY,Syrian Arab Republic,62,4566,3,215
2020-10-10,SY,Syrian Arab Republic,50,4616,3,218
2020-10-11,SY,Syrian Arab Republic,57,4673,3,221
2020-10-12,SY,Syrian Arab Republic,45,4718,3,224
2020-10-13,SY,Syrian Arab Republic,56,4774,4,228
2020-10-14,SY,Syrian Arab Republic,52,4826,3,231
2020-10-15,SY,Syrian Arab Republic,57,4883,3,234
2020-10-16,SY,Syrian Arab Republic,48,4931,4,238
2020-10-17,SY,Syrian Arab Republic,56,4987,3,241
2020-10-18,SY,Syrian Arab Republic,46,5033,4,245
2020-10-19,SY,Syrian Arab Republic,44,5077,3,248
2020-10-20,SY,Syrian Arab Republic,57,5134,3,251
2020-10-21,SY,Syrian Arab Republic,46,5180,3,254
2020-10-22,SY,Syrian Arab Republic,44,5224,3,257
2020-10-23,SY,Syrian Arab Republic,43,5267,3,260
2020-10-24,SY,Syrian Arab Republic,52,5319,4,264
2020-10-25,SY,Syrian Arab Republic,40,5359,3,267
2020-10-26,SY,Syrian Arab Republic,49,5408,2,269
2020-10-27,SY,Syrian Arab Republic,53,5461,3,272
2020-10-28,SY,Syrian Arab Republic,67,5528,3,275
2020-10-29,SY,Syrian Arab Republic,52,5580,3,278
2020-10-30,SY,Syrian Arab Republic,53,5633,3,281
2020-10-31,SY,Syrian Arab Republic,50,5683,4,285
2020-11-01,SY,Syrian Arab Republic,45,5728,3,288
2020-11-02,SY,Syrian Arab Republic,61,5789,4,292
2020-11-03,SY,Syrian Arab Republic,54,5843,3,295
2020-11-04,SY,Syrian Arab Republic,45,5888,3,298
2020-11-05,SY,Syrian Arab Republic,76,5964,3,301
2020-11-06,SY,Syrian Arab Republic,76,6040,4,305
2020-11-07,SY,Syrian Arab Republic,62,6102,4,309
2020-11-08,SY,Syrian Arab Republic,45,6147,4,313
2020-11-09,SY,Syrian Arab Republic,68,6215,4,317
2020-11-10,SY,Syrian Arab Republic,69,6284,4,321
2020-11-11,SY,Syrian Arab Republic,68,6352,4,325
2020-11-12,SY,Syrian Arab Republic,69,6421,4,329
2020-11-13,SY,Syrian Arab Republic,65,6486,4,333
2020-11-14,SY,Syrian Arab Republic,66,6552,4,337
2020-11-15,SY,Syrian Arab Republic,61,6613,4,341
2020-11-16,SY,Syrian Arab Republic,71,6684,4,345
2020-11-17,SY,Syrian Arab Republic,75,6759,5,350
2020-11-18,SY,Syrian Arab Republic,77,6836,4,354
2020-11-19,SY,Syrian Arab Republic,83,6919,4,358
2020-11-20,SY,Syrian Arab Republic,72,6991,5,363
2020-11-21,SY,Syrian Arab Republic,88,7079,5,368
2020-11-22,SY,Syrian Arab Republic,75,7154,4,372
2020-11-23,SY,Syrian Arab Republic,71,7225,4,376
2020-11-24,SY,Syrian Arab Republic,70,7295,4,380
2020-11-25,SY,Syrian Arab Republic,74,7369,5,385
2020-11-26,SY,Syrian Arab Republic,90,7459,6,391
2020-01-03,TJ,Tajikistan,0,0,0,0
2020-01-04,TJ,Tajikistan,0,0,0,0
2020-01-05,TJ,Tajikistan,0,0,0,0
2020-01-06,TJ,Tajikistan,0,0,0,0
2020-01-07,TJ,Tajikistan,0,0,0,0
2020-01-08,TJ,Tajikistan,0,0,0,0
2020-01-09,TJ,Tajikistan,0,0,0,0
2020-01-10,TJ,Tajikistan,0,0,0,0
2020-01-11,TJ,Tajikistan,0,0,0,0
2020-01-12,TJ,Tajikistan,0,0,0,0
2020-01-13,TJ,Tajikistan,0,0,0,0
2020-01-14,TJ,Tajikistan,0,0,0,0
2020-01-15,TJ,Tajikistan,0,0,0,0
2020-01-16,TJ,Tajikistan,0,0,0,0
2020-01-17,TJ,Tajikistan,0,0,0,0
2020-01-18,TJ,Tajikistan,0,0,0,0
2020-01-19,TJ,Tajikistan,0,0,0,0
2020-01-20,TJ,Tajikistan,0,0,0,0
2020-01-21,TJ,Tajikistan,0,0,0,0
2020-01-22,TJ,Tajikistan,0,0,0,0
2020-01-23,TJ,Tajikistan,0,0,0,0
2020-01-24,TJ,Tajikistan,0,0,0,0
2020-01-25,TJ,Tajikistan,0,0,0,0
2020-01-26,TJ,Tajikistan,0,0,0,0
2020-01-27,TJ,Tajikistan,0,0,0,0
2020-01-28,TJ,Tajikistan,0,0,0,0
2020-01-29,TJ,Tajikistan,0,0,0,0
2020-01-30,TJ,Tajikistan,0,0,0,0
2020-01-31,TJ,Tajikistan,0,0,0,0
2020-02-01,TJ,Tajikistan,0,0,0,0
2020-02-02,TJ,Tajikistan,0,0,0,0
2020-02-03,TJ,Tajikistan,0,0,0,0
2020-02-04,TJ,Tajikistan,0,0,0,0
2020-02-05,TJ,Tajikistan,0,0,0,0
2020-02-06,TJ,Tajikistan,0,0,0,0
2020-02-07,TJ,Tajikistan,0,0,0,0
2020-02-08,TJ,Tajikistan,0,0,0,0
2020-02-09,TJ,Tajikistan,0,0,0,0
2020-02-10,TJ,Tajikistan,0,0,0,0
2020-02-11,TJ,Tajikistan,0,0,0,0
2020-02-12,TJ,Tajikistan,0,0,0,0
2020-02-13,TJ,Tajikistan,0,0,0,0
2020-02-14,TJ,Tajikistan,0,0,0,0
2020-02-15,TJ,Tajikistan,0,0,0,0
2020-02-16,TJ,Tajikistan,0,0,0,0
2020-02-17,TJ,Tajikistan,0,0,0,0
2020-02-18,TJ,Tajikistan,0,0,0,0
2020-02-19,TJ,Tajikistan,0,0,0,0
2020-02-20,TJ,Tajikistan,0,0,0,0
2020-02-21,TJ,Tajikistan,0,0,0,0
2020-02-22,TJ,Tajikistan,0,0,0,0
2020-02-23,TJ,Tajikistan,0,0,0,0
2020-02-24,TJ,Tajikistan,0,0,0,0
2020-02-25,TJ,Tajikistan,0,0,0,0
2020-02-26,TJ,Tajikistan,0,0,0,0
2020-02-27,TJ,Tajikistan,0,0,0,0
2020-02-28,TJ,Tajikistan,0,0,0,0
2020-02-29,TJ,Tajikistan,0,0,0,0
2020-03-01,TJ,Tajikistan,0,0,0,0
2020-03-02,TJ,Tajikistan,0,0,0,0
2020-03-03,TJ,Tajikistan,0,0,0,0
2020-03-04,TJ,Tajikistan,0,0,0,0
2020-03-05,TJ,Tajikistan,0,0,0,0
2020-03-06,TJ,Tajikistan,0,0,0,0
2020-03-07,TJ,Tajikistan,0,0,0,0
2020-03-08,TJ,Tajikistan,0,0,0,0
2020-03-09,TJ,Tajikistan,0,0,0,0
2020-03-10,TJ,Tajikistan,0,0,0,0
2020-03-11,TJ,Tajikistan,0,0,0,0
2020-03-12,TJ,Tajikistan,0,0,0,0
2020-03-13,TJ,Tajikistan,0,0,0,0
2020-03-14,TJ,Tajikistan,0,0,0,0
2020-03-15,TJ,Tajikistan,0,0,0,0
2020-03-16,TJ,Tajikistan,0,0,0,0
2020-03-17,TJ,Tajikistan,0,0,0,0
2020-03-18,TJ,Tajikistan,0,0,0,0
2020-03-19,TJ,Tajikistan,0,0,0,0
2020-03-20,TJ,Tajikistan,0,0,0,0
2020-03-21,TJ,Tajikistan,0,0,0,0
2020-03-22,TJ,Tajikistan,0,0,0,0
2020-03-23,TJ,Tajikistan,0,0,0,0
2020-03-24,TJ,Tajikistan,0,0,0,0
2020-03-25,TJ,Tajikistan,0,0,0,0
2020-03-26,TJ,Tajikistan,0,0,0,0
2020-03-27,TJ,Tajikistan,0,0,0,0
2020-03-28,TJ,Tajikistan,0,0,0,0
2020-03-29,TJ,Tajikistan,0,0,0,0
2020-03-30,TJ,Tajikistan,0,0,0,0
2020-03-31,TJ,Tajikistan,0,0,0,0
2020-04-01,TJ,Tajikistan,0,0,0,0
2020-04-02,TJ,Tajikistan,0,0,0,0
2020-04-03,TJ,Tajikistan,0,0,0,0
2020-04-04,TJ,Tajikistan,0,0,0,0
2020-04-05,TJ,Tajikistan,0,0,0,0
2020-04-06,TJ,Tajikistan,0,0,0,0
2020-04-07,TJ,Tajikistan,0,0,0,0
2020-04-08,TJ,Tajikistan,0,0,0,0
2020-04-09,TJ,Tajikistan,0,0,0,0
2020-04-10,TJ,Tajikistan,0,0,0,0
2020-04-11,TJ,Tajikistan,0,0,0,0
2020-04-12,TJ,Tajikistan,0,0,0,0
2020-04-13,TJ,Tajikistan,0,0,0,0
2020-04-14,TJ,Tajikistan,0,0,0,0
2020-04-15,TJ,Tajikistan,0,0,0,0
2020-04-16,TJ,Tajikistan,0,0,0,0
2020-04-17,TJ,Tajikistan,0,0,0,0
2020-04-18,TJ,Tajikistan,0,0,0,0
2020-04-19,TJ,Tajikistan,0,0,0,0
2020-04-20,TJ,Tajikistan,0,0,0,0
2020-04-21,TJ,Tajikistan,0,0,0,0
2020-04-22,TJ,Tajikistan,0,0,0,0
2020-04-23,TJ,Tajikistan,0,0,0,0
2020-04-24,TJ,Tajikistan,0,0,0,0
2020-04-25,TJ,Tajikistan,0,0,0,0
2020-04-26,TJ,Tajikistan,0,0,0,0
2020-04-27,TJ,Tajikistan,0,0,0,0
2020-04-28,TJ,Tajikistan,0,0,0,0
2020-04-29,TJ,Tajikistan,0,0,0,0
2020-04-30,TJ,Tajikistan,0,0,0,0
2020-05-01,TJ,Tajikistan,15,15,0,0
2020-05-02,TJ,Tajikistan,17,32,0,0
2020-05-03,TJ,Tajikistan,44,76,2,2
2020-05-04,TJ,Tajikistan,52,128,2,4
2020-05-05,TJ,Tajikistan,102,230,3,7
2020-05-06,TJ,Tajikistan,63,293,0,7
2020-05-07,TJ,Tajikistan,86,379,2,9
2020-05-08,TJ,Tajikistan,82,461,7,16
2020-05-09,TJ,Tajikistan,61,522,2,18
2020-05-10,TJ,Tajikistan,39,561,1,19
2020-05-11,TJ,Tajikistan,51,612,1,20
2020-05-12,TJ,Tajikistan,49,661,1,21
2020-05-13,TJ,Tajikistan,68,729,2,23
2020-05-14,TJ,Tajikistan,178,907,9,32
2020-05-15,TJ,Tajikistan,178,1085,4,36
2020-05-16,TJ,Tajikistan,33,1118,0,36
2020-05-17,TJ,Tajikistan,204,1322,3,39
2020-05-18,TJ,Tajikistan,0,1322,0,39
2020-05-19,TJ,Tajikistan,407,1729,5,44
2020-05-20,TJ,Tajikistan,207,1936,0,44
2020-05-21,TJ,Tajikistan,204,2140,0,44
2020-05-22,TJ,Tajikistan,210,2350,0,44
2020-05-23,TJ,Tajikistan,201,2551,0,44
2020-05-24,TJ,Tajikistan,187,2738,0,44
2020-05-25,TJ,Tajikistan,191,2929,2,46
2020-05-26,TJ,Tajikistan,171,3100,0,46
2020-05-27,TJ,Tajikistan,166,3266,1,47
2020-05-28,TJ,Tajikistan,158,3424,0,47
2020-05-29,TJ,Tajikistan,139,3563,0,47
2020-05-30,TJ,Tajikistan,123,3686,0,47
2020-05-31,TJ,Tajikistan,121,3807,0,47
2020-06-01,TJ,Tajikistan,123,3930,0,47
2020-06-02,TJ,Tajikistan,83,4013,0,47
2020-06-03,TJ,Tajikistan,87,4100,0,47
2020-06-04,TJ,Tajikistan,91,4191,1,48
2020-06-05,TJ,Tajikistan,98,4289,0,48
2020-06-06,TJ,Tajikistan,81,4370,0,48
2020-06-07,TJ,Tajikistan,83,4453,0,48
2020-06-08,TJ,Tajikistan,76,4529,0,48
2020-06-09,TJ,Tajikistan,80,4609,0,48
2020-06-10,TJ,Tajikistan,81,4690,0,48
2020-06-11,TJ,Tajikistan,73,4763,0,48
2020-06-12,TJ,Tajikistan,71,4834,1,49
2020-06-13,TJ,Tajikistan,68,4902,0,49
2020-06-14,TJ,Tajikistan,69,4971,1,50
2020-06-15,TJ,Tajikistan,64,5035,0,50
2020-06-16,TJ,Tajikistan,62,5097,0,50
2020-06-17,TJ,Tajikistan,63,5160,0,50
2020-06-18,TJ,Tajikistan,61,5221,1,51
2020-06-19,TJ,Tajikistan,58,5279,0,51
2020-06-20,TJ,Tajikistan,59,5338,0,51
2020-06-21,TJ,Tajikistan,61,5399,1,52
2020-06-22,TJ,Tajikistan,58,5457,0,52
2020-06-23,TJ,Tajikistan,56,5513,0,52
2020-06-24,TJ,Tajikistan,54,5567,0,52
2020-06-25,TJ,Tajikistan,63,5630,0,52
2020-06-26,TJ,Tajikistan,61,5691,0,52
2020-06-27,TJ,Tajikistan,56,5747,0,52
2020-06-28,TJ,Tajikistan,52,5799,0,52
2020-06-29,TJ,Tajikistan,50,5849,0,52
2020-06-30,TJ,Tajikistan,51,5900,0,52
2020-07-01,TJ,Tajikistan,54,5954,0,52
2020-07-02,TJ,Tajikistan,51,6005,0,52
2020-07-03,TJ,Tajikistan,0,6005,0,52
2020-07-04,TJ,Tajikistan,53,6058,0,52
2020-07-05,TJ,Tajikistan,101,6159,0,52
2020-07-06,TJ,Tajikistan,54,6213,1,53
2020-07-07,TJ,Tajikistan,49,6262,0,53
2020-07-08,TJ,Tajikistan,53,6315,0,53
2020-07-09,TJ,Tajikistan,48,6363,1,54
2020-07-10,TJ,Tajikistan,46,6409,0,54
2020-07-11,TJ,Tajikistan,47,6456,1,55
2020-07-12,TJ,Tajikistan,49,6505,0,55
2020-07-13,TJ,Tajikistan,46,6551,0,55
2020-07-14,TJ,Tajikistan,44,6595,0,55
2020-07-15,TJ,Tajikistan,48,6643,1,56
2020-07-16,TJ,Tajikistan,52,6695,0,56
2020-07-17,TJ,Tajikistan,46,6741,0,56
2020-07-18,TJ,Tajikistan,45,6786,0,56
2020-07-19,TJ,Tajikistan,48,6834,1,57
2020-07-20,TJ,Tajikistan,44,6878,0,57
2020-07-21,TJ,Tajikistan,43,6921,0,57
2020-07-22,TJ,Tajikistan,46,6967,0,57
2020-07-23,TJ,Tajikistan,48,7015,1,58
2020-07-24,TJ,Tajikistan,45,7060,0,58
2020-07-25,TJ,Tajikistan,44,7104,0,58
2020-07-26,TJ,Tajikistan,46,7150,1,59
2020-07-27,TJ,Tajikistan,42,7192,0,59
2020-07-28,TJ,Tajikistan,43,7235,1,60
2020-07-29,TJ,Tajikistan,41,7276,0,60
2020-07-30,TJ,Tajikistan,44,7320,0,60
2020-07-31,TJ,Tajikistan,46,7366,0,60
2020-08-01,TJ,Tajikistan,43,7409,0,60
2020-08-02,TJ,Tajikistan,42,7451,0,60
2020-08-03,TJ,Tajikistan,44,7495,1,61
2020-08-04,TJ,Tajikistan,43,7538,0,61
2020-08-05,TJ,Tajikistan,45,7583,0,61
2020-08-06,TJ,Tajikistan,42,7625,0,61
2020-08-07,TJ,Tajikistan,40,7665,1,62
2020-08-08,TJ,Tajikistan,41,7706,0,62
2020-08-09,TJ,Tajikistan,39,7745,0,62
2020-08-10,TJ,Tajikistan,40,7785,0,62
2020-08-11,TJ,Tajikistan,42,7827,0,62
2020-08-12,TJ,Tajikistan,44,7871,1,63
2020-08-13,TJ,Tajikistan,41,7912,0,63
2020-08-14,TJ,Tajikistan,38,7950,0,63
2020-08-15,TJ,Tajikistan,39,7989,0,63
2020-08-16,TJ,Tajikistan,40,8029,1,64
2020-08-17,TJ,Tajikistan,36,8065,0,64
2020-08-18,TJ,Tajikistan,34,8099,0,64
2020-08-19,TJ,Tajikistan,32,8131,1,65
2020-08-20,TJ,Tajikistan,35,8166,0,65
2020-08-21,TJ,Tajikistan,37,8203,1,66
2020-08-22,TJ,Tajikistan,38,8241,0,66
2020-08-23,TJ,Tajikistan,36,8277,0,66
2020-08-24,TJ,Tajikistan,34,8311,0,66
2020-08-25,TJ,Tajikistan,35,8346,1,67
2020-08-26,TJ,Tajikistan,33,8379,0,67
2020-08-27,TJ,Tajikistan,34,8413,0,67
2020-08-28,TJ,Tajikistan,36,8449,1,68
2020-08-29,TJ,Tajikistan,32,8481,0,68
2020-08-30,TJ,Tajikistan,35,8516,0,68
2020-08-31,TJ,Tajikistan,34,8550,0,68
2020-09-01,TJ,Tajikistan,33,8583,0,68
2020-09-02,TJ,Tajikistan,36,8619,1,69
2020-09-03,TJ,Tajikistan,35,8654,0,69
2020-09-04,TJ,Tajikistan,36,8690,0,69
2020-09-05,TJ,Tajikistan,34,8724,0,69
2020-09-06,TJ,Tajikistan,33,8757,1,70
2020-09-07,TJ,Tajikistan,35,8792,0,70
2020-09-08,TJ,Tajikistan,32,8824,0,70
2020-09-09,TJ,Tajikistan,36,8860,0,70
2020-09-10,TJ,Tajikistan,39,8899,1,71
2020-09-11,TJ,Tajikistan,40,8939,1,72
2020-09-12,TJ,Tajikistan,38,8977,0,72
2020-09-13,TJ,Tajikistan,37,9014,0,72
2020-09-14,TJ,Tajikistan,35,9049,0,72
2020-09-15,TJ,Tajikistan,39,9088,0,72
2020-09-16,TJ,Tajikistan,41,9129,1,73
2020-09-17,TJ,Tajikistan,42,9171,0,73
2020-09-18,TJ,Tajikistan,43,9214,0,73
2020-09-19,TJ,Tajikistan,45,9259,0,73
2020-09-20,TJ,Tajikistan,44,9303,0,73
2020-09-21,TJ,Tajikistan,43,9346,0,73
2020-09-22,TJ,Tajikistan,42,9388,0,73
2020-09-23,TJ,Tajikistan,44,9432,0,73
2020-09-24,TJ,Tajikistan,43,9475,1,74
2020-09-25,TJ,Tajikistan,45,9520,0,74
2020-09-26,TJ,Tajikistan,42,9562,0,74
2020-09-27,TJ,Tajikistan,43,9605,1,75
2020-09-28,TJ,Tajikistan,41,9646,0,75
2020-09-29,TJ,Tajikistan,39,9685,0,75
2020-09-30,TJ,Tajikistan,41,9726,0,75
2020-10-01,TJ,Tajikistan,43,9769,1,76
2020-10-02,TJ,Tajikistan,42,9811,1,77
2020-10-03,TJ,Tajikistan,41,9852,0,77
2020-10-04,TJ,Tajikistan,43,9895,0,77
2020-10-05,TJ,Tajikistan,40,9935,1,78
2020-10-06,TJ,Tajikistan,39,9974,0,78
2020-10-07,TJ,Tajikistan,40,10014,0,78
2020-10-08,TJ,Tajikistan,41,10055,0,78
2020-10-09,TJ,Tajikistan,42,10097,0,78
2020-10-10,TJ,Tajikistan,40,10137,1,79
2020-10-11,TJ,Tajikistan,43,10180,0,79
2020-10-12,TJ,Tajikistan,42,10222,0,79
2020-10-13,TJ,Tajikistan,38,10260,0,79
2020-10-14,TJ,Tajikistan,37,10297,0,79
2020-10-15,TJ,Tajikistan,39,10336,0,79
2020-10-16,TJ,Tajikistan,38,10374,1,80
2020-10-17,TJ,Tajikistan,40,10414,0,80
2020-10-18,TJ,Tajikistan,41,10455,0,80
2020-10-19,TJ,Tajikistan,38,10493,0,80
2020-10-20,TJ,Tajikistan,40,10533,0,80
2020-10-21,TJ,Tajikistan,41,10574,0,80
2020-10-22,TJ,Tajikistan,39,10613,0,80
2020-10-23,TJ,Tajikistan,40,10653,1,81
2020-10-24,TJ,Tajikistan,42,10695,0,81
2020-10-25,TJ,Tajikistan,41,10736,0,81
2020-10-26,TJ,Tajikistan,40,10776,0,81
2020-10-27,TJ,Tajikistan,43,10819,0,81
2020-10-28,TJ,Tajikistan,41,10860,0,81
2020-10-29,TJ,Tajikistan,40,10900,1,82
2020-10-30,TJ,Tajikistan,39,10939,0,82
2020-10-31,TJ,Tajikistan,38,10977,0,82
